30.,ASSIMILATE,uh-SIM-i-layt,"To absorb, take in; also, to adapt to or become absorbed by a system or culture.
Synonyms: comprehend, incorporate, appropriate.","

",
31.,RESCIND,ri-SIND,"To cancel, take back, take away, remove; also, to render void, annul, repeal.","

",
32.,DISCERNIBLE,di-SURN-i-buul,"Recognizable, detectable, perceptible, capable of being recognized by the senses or by the mind.
Synonyms: apparent, evident, distinguishable, manifest.
Antonyms: obscure, invisible, indistinct, imperceptible.
Related words and etymology: Discernible (adjective), discern (verb), discernment (noun), and discerning (adjective) come from a Latin word meaning to sift, separate, distinguish between, and all of these words pertain to sifting or separating things in order to distinguish them. Challenging synonyms of discernment include astuteness, acumen (uh-KYOO-min), and perspicacity (PUR-spi-KAS-i-tee).","

",
33.,CATACLYSM,KAT-uh-kliz'm,"A disaster, great mishap, catastrophe, violent upheaval.
N.B. This discussion distinguishes the synonyms disaster, catastrophe, calamity, debacle (di-BAHK'l), and cataclysm, all of which refer to accidents, misfortunes, and sudden or violent changes.
Etymology tips: The negative prefix dis- denotes the absence or reverse of what follows: dislike is an absence of affection, discomfort is the absence of comfort, disadvantage is the reverse of an advantage. Catastrophe and cataclysm begin with the Greek kata-, which means ""down.""
Additional useful words: deluge (DEL-yooj), a great flood or downpour; inundate (INun-dayt), to overflow or overwhelm.","

",
34.,NARCISSISM,NAR-si-SIZ'm,"Self-love, excessive admiration of oneself.
Synonyms: vanity, conceit, egotism, amour-propre (ah-MOOR PROH-pruh).
Antonyms: humbleness, modesty, humility.
Etymology: Narcissism comes from Narcissus, a character in Greek mythology who fell in love with his reflection in a pool of water.
Related words: narcissist, a person afflicted with narcissism, self-love; narcissistic (adjective) means full of admiration for one's own appearance, abilities, or achievements.","

",
35.,INCRIMINATE,in-KRIM-i-nayt,"To charge with a crime, accuse of wrongdoing, implicate, present evidence or proof of involvement in a wrongful act.","

",
36.,STIGMA,STIG-muh,"A mark of shame or disgrace, a moral blemish, a stain on one's character or reputation.
Etymology: Stigma, from Greek, means literally a mark, brand, tattoo; in its original but no longer common sense, stigma refers to a brand or, scar made with a red-hot iron in the flesh of slaves and criminals. Later it came to be used of anything that branded a person as unwholesome or disgraceful, a mark of shame, stain on one's character or reputation.
Corresponding verb: stigmatize, to brand as shameful, set a mark of disgrace upon.
N.B. The plural of stigma is either stigmas or stigmata (preferably STIG-muh-tuh, often stigMAH-tuh). Stigmata, the Latinate plural, may also refer to marks resembling the wounds on the crucified body of Jesus Christ that are believed to have been supernaturally impressed on the bodies of certain persons, such as St. Francis of Assisi.
Additional useful word: anglicize, to make English, conform to English modes of spelling, pronunciation, and usage.","

",
37.,BREVITY,BREV-i-tee,"(1)	Shortness, briefness.
(2)	Brief expression, shortness of speech.
Synonyms: (sense 2) conciseness, succinctness, terseness, pithiness.
Etymology and related words: Brief and brevity both come from the Latin brevis, short, the source also of the unusual word breve (rhymes with leave). A breve is one of the diacritical marks or symbols used to indicate pronunciation: It's a small curve, like a tiny smile, placed over a vbwe1 to indicate a short sound, as in the e in pet or the a in cat.","

",
38.,PERQUISITE,PUR-kwi-zit,"A benefit, incidental gain or reward; specifically, an expected or promised benefit, privilege, or advantage received in addition to one's normal salary or wages.","

",
39.,INDIGENT,IN-di-jint,"Poor, needy, penniless, impoverished, down-and-out.
Synonyms: destitute, impecunious (IM-pi-KYOO-nee-us).","

",
40.,CLAIRVOYANT,klair-VOY-int,"Having exceptional powers of perception, unusually clear-sighted or discerning; specifically, able to see objects or events that others cannot, having extra-sensory perception or the power of divination.
Etymology: the Latin clarus, clear, and videre, to see (literally, ""to see clearly what others cannot"").
Related words: clairvoyance (noun), exceptional insight or perception; clairvoyant (noun), a person who supposedly possesses the power to see into the future, a medium, soothsayer.","

",
41.,ADROIT,uh-DROYT,"Skillful, clever, dexterous; specifically, showing skill in using one's hands or in using one's brains.
Synonyms: deft, resourceful, ingenious, artful, adept (Level 1, Word 7).
Antonyms: awkward, clumsy, inept, maladroit (mal-uh-DROYT).
Etymology tips and related words: Adroit comes from Latin through the French droit, right, and means literally ""to the right."" The Latin dexter means on the right side; hence, skillful. From dexter we inherit the word dexterous, skilled with the hands or body. The Latin sinister means left, on the left side, and also wrong, evil, unfavorable, adverse, the meaning of the English word sinister today. People who are ambidextrous are equally skillful or dexterous with both hands. The unusual word ambisinister means literally having two left hands, equally awkward with both hands. In French gauche means left, but also crooked, awkward, clumsy; in English gauche refers to a person who is awkward, crude, or blundering, or to behavior that lacks culture or social grace.
Usage tip: Adroit may refer either to physical dexterity or mental ingenuity.","

",
42.,PLATITUDE,PLAT-i-t(y)ood,"A flat, dull, ordinary, remark, a trite statement or hackneyed saying, especially one uttered as if it were original or profound.
Synonyms: cliche, truism, bromide (BROH-myd).
Etymology: Platitude comes from the French word for flat, and means literally ""a flat remark.""
Related words: platitudinous (adjective) refers to speech or expression that is dull, ordinary, commonplace, insipid, banal. Platitudinize (verb) means to utter platitudes. A platitudinarian (noun) is a person who habitually utters platitudes-flat, dull, ordinary remarks.","

",
43.,FASTIDIOUS,fa-STID-ee-us,"(1)	Extremely delicate, sensitive, or particular, especially in matters of taste or behavior.
Synonyms: dainty, fussy, finicky, overnice.
(2)	Hard to please, extremely picky or demanding, exacting, critical to a fault.
Etymology and usage: Fastidious descends from Latin words meaning squeamish, disgusted, disdainful, and conceited. The fastidious person is so excessively concerned with details that he may become squeamish or disgusted if things are not just right. The fastidious person may also be so hard to please, so critical and demanding, that she appears contemptuous of others.
N.B. This discussion distinguishes the words scrupulous, meticulous, punctilious, and fastidious, all of which suggest demanding standards and careful attention to detail.","

",
44.,VENDETTA,ven-DET-uh,"A bitter, protracted feud or rivalry.
Etymology: Vendetta comes through Italian from the Latin vindicta, revenge, vengeance.
Related word: vindictive, vengeful, seeking a revenge.
Usage: Vendetta refers specifically to the violent tradition of revenging the murder of a relative by killing the murderer or a member of his family. Vendetta is now also used more generally to mean any long, bitter feud or rivalry, not necessarily between families and not necessarily attended by bloodshed.","

",
45.,LUCID,LOO-sid,"(1)	Clear, easy to see or understand, plainly expressed.
(2)	Clear of mind, mentally sound, rational, sane.
Synonyms: (sense 1) intelligible, comprehensible, limpid, perspicuous (pur-SPIK-yoous).
Antonyms: murky, obscure, befuddled, nebulous (Level 2, Word 5), ambiguous (Level 2, Word 25), abstruse.
Related word: pellucid (pe-LOO-sid), exceptionally clear, extremely easy to see or understand.","

",
46.,SALIENT,SAY-lee-int,"Conspicuous, noticeable, prominent; sticking or jutting out.
Synonyms: protruding, manifest, obtrusive, protuberant.
Antonyms: inconspicuous, unassuming, unobtrusive, indiscernible, unostentatious.
Etymology and usage: Salient comes from the Latin verb salire, to leap, jump, spring. That which is salient seems to leap out at you, jump into view, or spring forward to command your attention. Salient may apply to things that are conspicuously attractive or unattractive.","

",
47.,CATEGORICAL,KAT-uh-GOR-i-kuul,"Absolute, unqualified, explicit; without exceptions, conditions, or qualifications.
Antonyms: ambiguous (Level 2, Word 25), doubtful, dubious, indefinite, enigmatic, equivocal.
Usage: Categorical refers to statements or assertions that are absolute, unqualified, direct and explicit. The word often suggests a statement or state of mind that is rigid, narrow, arrogant, or arbitrary.","

",
48.,INSCRUTABLE,in-SKROO-tuh-buul,"Incomprehensible, unfathomable, extremely difficult to understand, not open to investigation or analysis.
Synonyms: mysterious, impenetrable, esoteric, arcane (ar-KAYN).
Antonyms: lucid (Level 4, Word 45), perspicuous.
Etymology: Inscrutable combines the negative prefix in-, which means not, with the Latin scrutari, to examine, inspect, search thoroughly.
Related words: scrutinize, to investigate, examine closely; scrutiny, a close examination.
Usage tips: The phrase ""an inscrutable smile"" is a cliche, a hackneyed expression; unless you're trying to be humorous, it's best to avoid it altogether. Also, in the past inscrutable was often applied to Asians or to the Asian race. Today this use is considered not only cliche but also derogatory and offensive.","

",
49.,CONSTRUE,kun-STROO,"To interpret, explain the meaning or intention of.
Related words: construct, construction.
Etymology: By derivation, the verb to construe means to put a particular construction on something, to interpret it, explain its underlying meaning or intention.","

",
50.,ALLUDE,uh-LOOD,"To refer to something indirectly, make a casual reference.
Synonyms: suggest, hint, insinuate, intimate (IN-ti-mayt).
Antonyms: indicate, specify, detail, enumerate.
Corresponding noun: allusion, an indirect, casual, or passing reference.","

",
1.,PROVIDENT,PRAH-vi-dint,"Thrifty, economical, saving or providing for future needs.
Synonyms: prudent (Level l, Word 47), frugal (Level 2, Word 35).
Related word: provide.","

",
2.,IMPUTE,im-PYOOT,"To charge or attribute, especially with a fault or misconduct, lay the responsibility or blame upon, ascribe, assign.
Usage tip: The verb to credit has a favorable connotation. The verbs to assign and to ascribe are neutral. The verb to impute often has a negative connotation: ""We usually ascribe good, but impute evil"" (Samuel Johnson).
Corresponding noun: imputation, a charge or accusation.","

",
3.,ASTUTE,uh-ST(Y)OOT,"Shrewd, clever, perceptive, discerning, acute, keenly aware, quick-witted.
Synonyms: sagacious, perspicacious, sapient (SAY-pee-int).","

",
4.,NEOPHYTE,NEE-uh-fyt,"A beginner, novice, amateur, tyro; specifically, a new member of or convert to a religion.
N.B. This discussion distinguishes the words tyro, amateur, dilettante, novice, and neophyte.","

",
5.,ENIGMA,i-NIG-muh,"A mystery, puzzle, riddle; perplexing problem; something or someone hard to understand or explain; anything baffling, inexplicable, or inscrutable.","

",
6.,CREDENCE,KREE-dins,"Belief, acceptance, especially belief in a published report or acceptance of another's opinion or testimony.
Related words: credence, creed, credible, and credulous all come from the Latin credere, to believe.
Usage tip: Credence is often used with the verbs to give or lend.","

",
7.,VENERATE,VEN-uh-rayt,"To respect deeply, revere, regard with awe and adoration.
Corresponding adjective: venerable, worthy of veneration, of being venerated. Venerable is often used of something or someone old or long-established.","

",
8.,GARRULOUS,"GAR-uh-lus, also GAR-yuh-lus","Talkative, especially in a rambling, annoying, pointless, or long-winded way.
Synonyms: verbose (Level 2, Word 30), loquacious, voluble (Level 5, Word 1), and prolix (Level 9, Word 1).
Antonyms: reserved, reticent, taciturn (Level 3, Word 2), laconic (Level 3, Word 18).
Etymology: Garrulous comes from the Latin garrire, to chatter, babble, talk in a rambling and tiresome way (literally, ""to chatter like a jaybird"").","

",
9.,TRENCHANT,TREN-chent,"Keen, penetrating, vigorously effective, sharp and to the point.
Synonyms: forceful, acute, incisive.","

",
